server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
kqueue-wbuf,cmd,INCR,50,1,3,3,74074.07,0.335
kqueue-wbuf,cmd,INCR,50,1,3,4,76103.50,0.335
kqueue-wbuf,cmd,INCR,50,1,3,5,72568.94,0.343
kqueue-wbuf,cmd,SADD,50,1,3,1,73746.31,0.335
kqueue-wbuf,cmd,SADD,50,1,3,2,69637.88,0.343
kqueue-wbuf,cmd,SADD,50,1,3,3,72780.20,0.335
kqueue-wbuf,cmd,SADD,50,1,3,4,72886.30,0.343
kqueue-wbuf,cmd,SADD,50,1,3,5,69444.45,0.343
kqueue-wbuf,cmd,ZADD,50,1,3,1,75528.70,0.335
kqueue-wbuf,cmd,ZADD,50,1,3,2,71326.68,0.343
kqueue-wbuf,cmd,ZADD,50,1,3,3,74294.21,0.335
kqueue-wbuf,cmd,ZADD,50,1,3,4,71123.76,0.335
kqueue-wbuf,cmd,ZADD,50,1,3,5,69156.30,0.351
kqueue-wbuf,cmd,GEOADD,50,1,3,1,75301.21,0.335
kqueue-wbuf,cmd,GEOADD,50,1,3,2,77279.75,0.327
kqueue-wbuf,cmd,GEOADD,50,1,3,3,74626.87,0.335
kqueue-wbuf,cmd,GEOADD,50,1,3,4,72780.20,0.343
kqueue-wbuf,cmd,GEOADD,50,1,3,5,76804.91,0.335
net,conc,PING,1,1,3,1,16789.79,0.055
net,conc,PING,1,1,3,2,17070.67,0.055
net,conc,PING,1,1,3,3,17433.75,0.055
net,conc,PING,1,1,3,4,17111.57,0.055
net,conc,PING,1,1,3,5,16943.41,0.055
net,conc,PING,10,1,3,1,58548.01,0.103
net,conc,PING,10,1,3,2,58616.65,0.103
net,conc,PING,10,1,3,3,58275.06,0.103
net,conc,PING,10,1,3,4,58343.06,0.103
net,conc,PING,10,1,3,5,57870.37,0.103
net,conc,PING,50,1,3,1,58962.27,0.455
net,conc,PING,50,1,3,2,58892.82,0.447
net,conc,PING,50,1,3,3,58548.01,0.455
net,conc,PING,50,1,3,4,58548.01,0.455
net,conc,PING,50,1,3,5,58072.01,0.455
net,conc,PING,200,1,3,1,57870.37,1.799
net,conc,PING,200,1,3,2,58616.65,1.751
net,conc,PING,200,1,3,3,58479.53,1.767
net,conc,PING,200,1,3,4,58754.41,1.767
net,conc,PING,200,1,3,5,59171.59,1.751
net,conc,PING,1000,1,3,1,54229.93,9.335
net,conc,PING,1000,1,3,2,52742.62,9.535
net,conc,PING,1000,1,3,3,53361.79,9.495
net,conc,PING,1000,1,3,4,53533.19,9.375
net,conc,PING,1000,1,3,5,53937.43,9.327
net,pipe,PING,50,1,3,1,58445.36,0.455
net,pipe,PING,50,1,3,2,58582.31,0.455
net,pipe,PING,50,1,3,3,58462.44,0.455
net,pipe,PING,50,1,3,4,58394.16,0.455
net,pipe,PING,50,1,3,5,58979.65,0.455
net,pipe,PING,50,8,3,1,434782.59,0.487
net,pipe,PING,50,8,3,2,440528.62,0.479
net,pipe,PING,50,8,3,3,437636.78,0.487
net,pipe,PING,50,8,3,4,444444.47,0.479
net,pipe,PING,50,8,3,5,444444.47,0.479
net,pipe,PING,50,16,3,1,836820.12,0.503
net,pipe,PING,50,16,3,2,843881.88,0.503
net,pipe,PING,50,16,3,3,854700.88,0.503
net,pipe,PING,50,16,3,4,865800.81,0.495
net,pipe,PING,50,16,3,5,840336.12,0.503
net,pipe,PING,50,64,3,1,2040816.38,0.991
net,pipe,PING,50,64,3,2,1923076.88,0.951
net,pipe,PING,50,64,3,3,2040816.38,0.799
net,pipe,PING,50,64,3,4,1980198.00,0.935
net,pipe,PING,50,64,3,5,2105263.25,0.839
net,size,SET,50,1,8,1,58479.53,0.455
net,size,SET,50,1,8,2,58027.08,0.455
net,size,SET,50,1,8,3,58365.76,0.455
net,size,SET,50,1,8,4,57361.38,0.463
net,size,SET,50,1,8,5,57915.06,0.455
net,size,SET,50,1,32,1,57915.06,0.455
net,size,SET,50,1,32,2,57803.47,0.455
net,size,SET,50,1,32,3,57915.06,0.455
net,size,SET,50,1,32,4,57803.47,0.455
net,size,SET,50,1,32,5,58139.54,0.455
net,size,SET,50,1,128,1,58939.10,0.455
net,size,SET,50,1,128,2,59523.81,0.447
net,size,SET,50,1,128,3,57803.47,0.463
net,size,SET,50,1,128,4,58027.08,0.455
net,size,SET,50,1,128,5,58593.75,0.455
net,size,SET,50,1,512,1,57142.86,0.463
net,size,SET,50,1,512,2,57803.47,0.455
net,size,SET,50,1,512,3,57581.57,0.463
net,size,SET,50,1,512,4,57803.47,0.455
net,size,SET,50,1,512,5,58027.08,0.455
net,size,SET,50,1,2048,1,54545.45,0.487
net,size,SET,50,1,2048,2,55147.05,0.479
net,size,SET,50,1,2048,3,55452.86,0.479
net,size,SET,50,1,2048,4,54644.80,0.487
net,size,SET,50,1,2048,5,54644.80,0.487
net,size,SET,50,1,8192,1,33333.34,1.271
net,size,SET,50,1,8192,2,33898.30,1.255
net,size,SET,50,1,8192,3,33557.05,1.247
net,size,SET,50,1,8192,4,33860.05,1.271
net,size,SET,50,1,8192,5,33670.04,1.255
net,size,SET,50,1,32768,1,13410.82,3.455
net,size,SET,50,1,32768,2,13339.26,3.487
net,size,SET,50,1,32768,3,13262.60,3.519
net,size,SET,50,1,32768,4,13368.98,3.471
net,size,SET,50,1,32768,5,13544.02,3.431
net,cmd,PING,50,1,3,1,58823.53,0.455
net,cmd,PING,50,1,3,2,58548.01,0.455
net,cmd,PING,50,1,3,3,58685.45,0.455
net,cmd,PING,50,1,3,4,58004.64,0.463
net,cmd,PING,50,1,3,5,58548.01,0.455
net,cmd,SET,50,1,32,1,58072.01,0.455
net,cmd,SET,50,1,32,2,58685.45,0.455
net,cmd,SET,50,1,32,3,58685.45,0.455
net,cmd,SET,50,1,32,4,58823.53,0.447
net,cmd,SET,50,1,32,5,59031.88,0.455
net,cmd,GET,50,1,32,1,58479.53,0.455
net,cmd,GET,50,1,32,2,58004.64,0.455
